episode,analog,structure,und,seagull,burry,entry,offset_m,rule,cost_pct,multiple,payoff,pnl_pct,peak_mult,months_to_peak,max_dd,timing_miss,truncated,exit22_before_trough,exit22_fired,iv_entry
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-08-30,,peak_-22,1.2716722610561244,1.5742792738073607e-11,1.300888350756347e-10,-1.2716722610361046,1.1102862392552328,0.19710906701708278,1.4640797246408453e-11,False,False,False,False,15.666311643791628
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-08-30,,tiered,1.2716722610561244,1.5742792738073607e-11,1.300888350756347e-10,-1.2716722610361046,1.1102862392552328,0.19710906701708278,1.4640797246408453e-11,False,False,False,False,15.666311643791628
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-08-30,,IPS,1.2716722610561244,0.06366086651264224,0.5260545636547904,-1.1907165029972004,1.1102862392552328,0.19710906701708278,1.4640797246408453e-11,False,False,False,False,15.666311643791628
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-09-30,,hold,1.2880322961276864,0.0,0.0,-1.2880322961276864,0.8691588785046729,0.0,0.0,False,False,False,False,15.685253206264363
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-09-30,,v4_-22,1.2880322961276864,0.0,0.0,-1.2880322961276864,0.8691588785046729,0.0,0.0,False,False,False,False,15.685253206264363
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-09-30,,peak_-22,1.2880322961276864,0.0,0.0,-1.2880322961276864,0.8691588785046729,0.0,0.0,False,False,False,False,15.685253206264363
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-09-30,,tiered,1.2880322961276864,0.0,0.0,-1.2880322961276864,0.8691588785046729,0.0,0.0,False,False,False,False,15.685253206264363
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-09-30,,IPS,1.2880322961276864,0.04292903741301074,0.37940311222029416,-1.2327383094980549,0.8691588785046729,0.0,0.0,False,False,False,False,15.685253206264363
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-10-31,,hold,1.4453231349725895,0.0,0.0,-1.4453231349725895,0.8918579122244337,1.5111695137976346,0.0,False,False,False,False,16.476563349453563
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-10-31,,v4_-22,1.4453231349725895,0.0,0.0,-1.4453231349725895,0.8918579122244337,1.5111695137976346,0.0,False,False,False,False,16.476563349453563
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-10-31,,peak_-22,1.4453231349725895,0.0,0.0,-1.4453231349725895,0.8918579122244337,1.5111695137976346,0.0,False,False,False,False,16.476563349453563
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-10-31,,tiered,1.4453231349725895,0.0,0.0,-1.4453231349725895,0.8918579122244337,1.5111695137976346,0.0,False,False,False,False,16.476563349453563
1995-99,NonEvent,SPX Mar-27 10% OTM,spx,False,False,1996-10-31,,IPS,1.4453231349725895,0.09137898219132791,0.9317478213247709,-1.313250977961215,0.8918579122244337,1.5111695137976346,0.0,False,False,False,False,16.476563349453563
